,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
MAC,196,Materiais de Consumo,1621,"R$ 25.000,00",,,"R$ 25.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,196,Materiais de Consumo,1709,"R$ 1.100.000,00",,"R$ 1.000.000,00","R$ 77.060,00","R$ 22.940,00","R$ 6.123,60","R$ 6.123,60","R$ 0,00","R$ 8.660,60","R$ 8.660,60","R$ 0,00","R$ 3.150,00","R$ 3.150,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 22.940,00","R$ 17.934,20","R$ 17.934,20"
MAC,197,Passagens e Despesas com Locomoção,1500,"R$ 100.000,00",,,"R$ 73.533,77","R$ 11.788,43","R$ 4.649,23","R$ 4.649,23","R$ 7.588,80","R$ 4.536,29","R$ 4.536,29","R$ 7.089,00","R$ 7.264,00","R$ 7.264,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 26.466,23","R$ 16.449,52","R$ 16.449,52"
MAC,198,Outras Despesas de Pessoal decorrentes de Contratos de 3º,1500,"R$ 0,00","R$ 932.000,00",,"R$ 236.343,00","R$ 291.669,00","R$ 0,00","R$ 0,00","R$ 290.091,00","R$ 225.051,00","R$ 225.051,00","R$ 113.897,00","R$ 221.605,00","R$ 221.605,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 695.657,00","R$ 446.656,00","R$ 446.656,00"
MAC,198,Outras Despesas de Pessoal decorrentes de Contratos de 3º,1501,"R$ 1.800.000,00",,"R$ 1.330.000,00","R$ 470.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,198,Outras Despesas de Pessoal decorrentes de Contratos de 3º,1600,"R$ 110.000,00","R$ 20.000,00",,"R$ 97.817,00","R$ 546,00","R$ 0,00","R$ 0,00","R$ 13.524,00","R$ 0,00","R$ 0,00","R$ 18.113,00","R$ 7.488,00","R$ 7.488,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 32.183,00","R$ 7.488,00","R$ 7.488,00"
MAC,198,Outras Despesas de Pessoal decorrentes de Contratos de 3º,1621,"R$ 723.000,00","R$ 190.000,00",,"R$ 752.704,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 5.004,00","R$ 0,00","R$ 0,00","R$ 155.292,00","R$ 5.004,00","R$ 5.004,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 160.296,00","R$ 5.004,00","R$ 5.004,00"
MAC,199,Serviços de Terceiros PJ,1500,"R$ 0,00","R$ 200.000,00",,"R$ 21.852,73","R$ 175.947,67","R$ 16.508,91","R$ 124,54","R$ 2.199,60","R$ 16.992,40","R$ 33.376,77","R$ 0,00","R$ 27.404,02","R$ 17.357,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 178.147,27","R$ 60.905,33","R$ 50.858,93"
MAC,199,Serviços de Terceiros PJ,1600,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,199,Serviços de Terceiros PJ,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,199,Serviços de Terceiros PJ,1709,"R$ 1.470.000,00",,"R$ 485.000,00","R$ 416.511,00","R$ 568.489,00","R$ 51.618,50","R$ 51.618,50","R$ 0,00","R$ 47.494,35","R$ 47.494,35","R$ 0,00","R$ 42.810,14","R$ 42.810,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 568.489,00","R$ 141.922,99","R$ 141.922,99"
MAC,200,Obras e Instalações,1500,"R$ 35.000,00",,,"R$ 25.902,60","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 9.097,40","R$ 9.097,40","R$ 9.097,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.097,40","R$ 9.097,40","R$ 9.097,40"
MAC,201,Serviços de Terceiros PJ,1500,"R$ 150.000,00",,,"R$ 101.616,00","R$ 48.384,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.487,23","R$ 4.487,23","R$ 0,00","R$ 6.480,00","R$ 6.480,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 48.384,00","R$ 10.967,23","R$ 10.967,23"
MAC,201,Serviços de Terceiros PJ,1621,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,202,Rateio Participação em Consórcio público,1500,"R$ 80.000,00",,,"R$ 30.370,92","R$ 49.629,08","R$ 24.814,56","R$ 4.135,76","R$ 0,00","R$ 24.814,52","R$ 4.135,76","R$ 0,00","R$ 0,00","R$ 4.135,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 49.629,08","R$ 49.629,08","R$ 12.407,28"
MAC,203,Outros Auxílios  financeiros PF,1500,"R$ 75.000,00",,,"R$ 73.701,70","R$ 473,00","R$ 0,00","R$ 0,00","R$ 280,91","R$ 641,59","R$ 641,59","R$ 544,39","R$ 112,32","R$ 112,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.298,30","R$ 753,91","R$ 753,91"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
