,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Farmácia,686,Contratação por tempo Determinado,,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,687,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 240.000,00",,"R$ 1.213,00","R$ 174.538,82","R$ 17.996,96","R$ 17.996,96","R$ 17.996,96","R$ 17.287,71","R$ 17.287,71","R$ 17.287,71","R$ 28.963,51","R$ 28.963,51","R$ 28.963,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 64.248,18","R$ 64.248,18","R$ 64.248,18"
Farmácia,688,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,689,Obrigações Patronais,1500,"R$ 32.000,00",,,"R$ 18.260,05","R$ 4.037,16","R$ 4.037,16","R$ 0,00","R$ 3.906,44","R$ 3.906,44","R$ 4.037,16","R$ 5.796,35","R$ 5.796,35","R$ 3.906,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.739,95","R$ 13.739,95","R$ 7.943,60"
Farmácia,690,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,691,Materiais de Consumo,1500,"R$ 290.000,00",,,"R$ 143.900,39","R$ 1.339,50","R$ 0,00","R$ 0,00","R$ 103.350,59","R$ 29.482,88",,"R$ 41.409,52","R$ 50.266,09","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 146.099,61","R$ 79.748,97","R$ 0,00"
Farmácia,692,Materiais de Consumo,,"R$ 66.000,00",,,"R$ 17.130,81","R$ 38.308,38","R$ 0,00","R$ 0,00","-R$ 7,68","R$ 20.769,80","R$ 9.104,80","R$ 10.568,49","R$ 16.819,46","R$ 16.797,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 48.869,19","R$ 37.589,26","R$ 25.902,40"
Farmácia,693,Materiais de Consumo,1621,"R$ 140.000,00",,"R$ 2.850,00","R$ 123.078,06","R$ 14.071,94","R$ 0,00","R$ 0,00","R$ 0,00","R$ 12.186,30","R$ 9.797,65","R$ 0,00","R$ 774,24","R$ 3.162,89",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.071,94","R$ 12.960,54","R$ 12.960,54"
Farmácia,694,Materiais de Consumo,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,695,Serviços de Terceiro PF,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,696,Serviços de Terceiros PJ,1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,697,Auxílio-Alimentação,1500,"R$ 14.400,00",,,"R$ 9.377,37","R$ 1.624,72","R$ 1.624,72","R$ 1.624,72","R$ 1.485,71","R$ 1.485,71","R$ 1.485,71","R$ 1.912,20","R$ 1.912,20","R$ 1.912,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.022,63","R$ 5.022,63","R$ 5.022,63"
Farmácia,698,Obras e Instalações,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,699,Equipamentos e Materiais Permanentes,1500,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,700,Contratação por tempo Determinado,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,701,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,702,Obrigações Patronais,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,703,,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,704,Diárias - Pessoal Civil,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,705,Materiais de Consumo,1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,706,"Material,Bem ou Serviço para Distribuição Gratuita",1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,707,Outras Despesas de Pessoal decorrentes de Contratos,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,708,Serviços de Terceiro PF,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,709,Serviços de Terceiros PJ,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,710,Auxílio-Alimentação,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Psicossocial,711,Outros Auxílios  financeiros PF,1500,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,712,Contratação por tempo Determinado,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,713,Contratação por tempo Determinado,,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,714,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 223.000,00",,,"R$ 173.951,05","R$ 16.350,90","R$ 16.350,90","R$ 16.350,90","R$ 16.347,15","R$ 16.347,15","R$ 16.347,15","R$ 16.350,90","R$ 16.350,90","R$ 16.350,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 49.048,95","R$ 49.048,95","R$ 49.048,95"
Vigilância,715,Vencimentos e Vantagens Fixas - Pessoal Civil,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,716,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,717,Obrigações Patronais,1500,"R$ 20.000,00",,,"R$ 11.629,02","R$ 2.790,54","R$ 2.790,54","R$ 0,00","R$ 2.789,90","R$ 2.789,90","R$ 2.790,54","R$ 2.790,54","R$ 2.790,54","R$ 2.789,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.370,98","R$ 8.370,98","R$ 5.580,44"
Vigilância,718,Obrigações Patronais,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,719,Obrigações Patronais,1621,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,720,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 10.000,00",,,"R$ 4.384,37","R$ 1.662,91","R$ 1.662,91","R$ 1.662,91","R$ 2.604,53","R$ 2.604,53","R$ 2.604,53","R$ 1.348,19","R$ 1.348,19","R$ 1.348,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.615,63","R$ 5.615,63","R$ 5.615,63"
Vigilância,721,Outras Despesas Variáveis - Pessoal Civil,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,722,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,723,Diárias - Pessoal Civil,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,724,Diárias - Pessoal Civil,1621,"R$ 2.000,00",,,"R$ 1.200,00","R$ 720,00","R$ 0,00","R$ 0,00","R$ 80,00","R$ 720,00","R$ 720,00","R$ 0,00","R$ 80,00","R$ 80,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 800,00","R$ 800,00","R$ 800,00"
Vigilância,725,Materiais de Consumo,1500,"R$ 2.000,00","R$ 5.000,00",,"R$ 4.075,58","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.642,20","R$ 0,00","R$ 0,00","R$ 282,22","R$ 2.642,20","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.924,42","R$ 2.642,20","R$ 0,00"
Vigilância,726,Materiais de Consumo,,"R$ 5.000,00","R$ 2.050,00",,"R$ 569,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 6.480,20","R$ 3.298,88","R$ 0,00","R$ 0,00","R$ 294,58","R$ 294,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.480,20","R$ 3.593,46","R$ 294,58"
Vigilância,727,Materiais de Consumo,1621,"R$ 30.000,00",,,"R$ 28.062,35","R$ 245,01","R$ 0,00","R$ 0,00","R$ 1.692,64","R$ 1.937,65","R$ 1.532,48","R$ 0,00","R$ 0,00","R$ 405,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.937,65","R$ 1.937,65","R$ 1.937,65"
Vigilância,728,Materiais de Consumo,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,729,Serviços de Terceiro PF,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,730,Serviços de Terceiro PF,,"R$ 3.000,00",,"R$ 2.050,00","R$ 950,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,731,Serviços de Terceiro PF,1621,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,732,Serviços de Terceiros PJ,1500,"R$ 2.000,00",,,"R$ 706,23","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.293,77","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.293,77","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.293,77","R$ 1.293,77","R$ 0,00"
Vigilância,733,Serviços de Terceiros PJ,,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,734,Serviços de Terceiros PJ,1621,"R$ 8.000,00",,,"R$ 7.792,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 207,50","R$ 207,50","R$ 207,50","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 207,50","R$ 207,50","R$ 207,50"
Vigilância,735,Auxílio-Alimentação,1500,"R$ 9.000,00",,,"R$ 6.480,00","R$ 781,95","R$ 781,95","R$ 781,95","R$ 781,95","R$ 781,95","R$ 781,95","R$ 956,10","R$ 956,10","R$ 956,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.520,00","R$ 2.520,00","R$ 2.520,00"
Vigilância,736,Obras e Instalações,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,737,Equipamentos e Materiais Permanentes,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,738,Subvenções Sociais,,"R$ 25.000,00",,,"R$ 25.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,739,Equipamentos e Materiais Permanentes,1500,"R$ 4.000,00",,,"R$ 4.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,740,Equipamentos e Materiais Permanentes,,"R$ 4.000,00",,,"R$ 4.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,741,Equipamentos e Materiais Permanentes,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,742,Obras e Instalações,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,743,Contratação por tempo Determinado,1500,"R$ 260.000,00",,,"R$ 185.421,10","R$ 18.078,77","R$ 18.078,77","R$ 18.078,77","R$ 28.869,07","R$ 28.869,07","R$ 28.869,07","R$ 27.631,06","R$ 27.631,06","R$ 27.631,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 74.578,90","R$ 74.578,90","R$ 74.578,90"
Vigilância,744,Contratação por tempo Determinado,,"R$ 1.000,00","R$ 3.665,21",,"R$ 0,00","R$ 4.665,21","R$ 4.665,21","R$ 4.665,21","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.665,21","R$ 4.665,21","R$ 4.665,21"
Vigilância,745,Contratação por tempo Determinado,,"R$ 8.000,00",,,"R$ 6.194,01","R$ 644,80","R$ 644,80","R$ 644,80","R$ 644,80","R$ 644,80","R$ 644,80","R$ 516,39","R$ 516,39","R$ 516,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.805,99","R$ 1.805,99","R$ 1.805,99"
Vigilância,746,Contratação por tempo Determinado,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,747,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 820.000,00",,,"R$ 642.401,74","R$ 64.090,44","R$ 64.090,44","R$ 64.090,44","R$ 59.302,69","R$ 59.302,69","R$ 59.302,69","R$ 54.205,13","R$ 54.205,13","R$ 54.205,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 177.598,26","R$ 177.598,26","R$ 177.598,26"
Vigilância,748,Vencimentos e Vantagens Fixas - Pessoal Civil,,"R$ 40.000,00",,"R$ 30.000,00","R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,749,Vencimentos e Vantagens Fixas - Pessoal Civil,,"R$ 447.000,00",,,"R$ 346.659,54","R$ 33.085,41","R$ 33.085,41","R$ 33.085,41","R$ 33.597,02","R$ 33.597,02","R$ 33.597,02","R$ 33.658,03","R$ 33.658,03","R$ 33.658,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 100.340,46","R$ 100.340,46","R$ 100.340,46"
Vigilância,750,Vencimentos e Vantagens Fixas - Pessoal Civil,,"R$ 10.000,00",,,"R$ 8.833,21","R$ 435,50","R$ 435,50","R$ 435,50","R$ 435,50","R$ 435,50","R$ 435,50","R$ 295,79","R$ 295,79","R$ 295,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.166,79","R$ 1.166,79","R$ 1.166,79"
Vigilância,751,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,752,Obrigações Patronais,1500,"R$ 163.000,00",,,"R$ 113.780,29","R$ 16.283,82","R$ 16.283,82","R$ 0,00","R$ 16.849,32","R$ 16.849,32","R$ 16.283,82","R$ 16.086,57","R$ 16.086,57","R$ 16.849,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 49.219,71","R$ 49.219,71","R$ 33.133,14"
Vigilância,753,Obrigações Patronais,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,754,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 132.000,00",,,"R$ 114.499,64","R$ 6.311,20","R$ 6.311,20","R$ 6.311,20","R$ 8.057,33","R$ 8.057,33","R$ 8.057,33","R$ 3.131,83","R$ 3.131,83","R$ 3.131,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 17.500,36","R$ 17.500,36","R$ 17.500,36"
Vigilância,755,Outras Despesas Variáveis - Pessoal Civil,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,756,Outras Despesas Variáveis - Pessoal Civil,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,757,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,758,Diárias - Pessoal Civil,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,759,Diárias - Pessoal Civil,,"R$ 1.600,00",,,"R$ 1.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
