,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Farmácia,584,Obrigações Patronais,1621,"R$ 3.300,00",,,"R$ 3.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,587,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 2.200,00",,,"R$ 2.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,591,Materiais de Consumo,1621,"R$ 184.954,00",,,"R$ 78.659,34","R$ 30.181,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 9.276,00","R$ 111,31","R$ 76.112,86","R$ 20.905,80","R$ 30.070,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 106.294,66","R$ 30.181,80","R$ 30.181,80"
Farmácia,594,Serviços de Terceiro PF,1621,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,597,Serviços de Terceiros PJ,1621,"R$ 125.422,00",,,"R$ 124.662,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 760,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 760,00","R$ 0,00","R$ 0,00"
Farmácia,600,Auxílio-Alimentação,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,601,Materiais de Consumo,1500,"R$ 10.978,00",,,"R$ 10.978,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,602,Serviços de Terceiros PJ,1500,"R$ 5.335,00",,,"R$ 5.335,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,603,Materiais de Consumo,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,604,Serviços de Terceiros PJ,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,605,Contribuições,1500,"R$ 132.000,00",,,"R$ 82.000,00","R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 10.000,00","R$ 10.000,00","R$ 0,00","R$ 10.000,00","R$ 10.000,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 50.000,00","R$ 20.000,00","R$ 20.000,00"
MAC,606,Contribuições,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,607,Contribuições,1500,"R$ 220.000,00",,,"R$ 20.000,00","R$ 200.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 151.141,01","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 200.000,00","R$ 151.141,01","R$ 0,00"
MAC,609,Rateio Participação em Consórcio público,1500,"R$ 132.000,00",,,"R$ 132.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,608,Contribuições,1600,"R$ 1,00","R$ 93.000,00",,"R$ 48.001,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 45.000,00","R$ 45.000,00","R$ 45.000,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 45.000,00","R$ 45.000,00","R$ 45.000,00"
MAC,1040,Contribuições,1600,"R$ 0,00","R$ 16.700,00",,"R$ 4.003,17","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 12.696,83","R$ 12.696,83","R$ 12.696,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.696,83","R$ 12.696,83","R$ 12.696,83"
MAC,610,Contribuições,1621,"R$ 22.000,00",,"R$ 12.700,00","R$ 9.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,611,Contribuições,1500,"R$ 88.000,00",,,"R$ 88.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,613,Subvenções Econômicas,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,612,Contribuições,1600,"R$ 110.000,00",,,"R$ 110.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,614,Contribuições,1621,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,686,Contribuições,1621,"R$ 22.000,00",,"R$ 10.000,00","R$ 12.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,615,Contribuições,1500,"R$ 44.000,00",,,"R$ 44.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,616,Contribuições,1500,"R$ 154.000,00",,,"R$ 154.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,617,Equipamentos e Materiais Permanentes,1500,"R$ 62.920,00",,,"R$ 62.920,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,618,Equipamentos e Materiais Permanentes,1600,"R$ 35.200,00",,,"R$ 35.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,619,Equipamentos e Materiais Permanentes,1621,"R$ 22.000,00",,"R$ 21.000,00","R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,620,Equipamentos e Materiais Permanentes,1631,"R$ 64.240,00",,,"R$ 64.240,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,1035,Equipamentos e Materiais Permanentes,2621,"R$ 0,00","R$ 185.528,90",,"R$ 184.798,90","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 730,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 730,00","R$ 0,00","R$ 0,00"
MAC,621,Contratação por tempo Determinado,1500,"R$ 228.800,00",,,"R$ 164.568,86","R$ 21.582,59","R$ 21.582,59","R$ 17.946,09","R$ 21.564,02","R$ 21.564,02","R$ 21.564,02","R$ 21.084,53","R$ 21.084,53","R$ 21.084,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 64.231,14","R$ 64.231,14","R$ 60.594,64"
MAC,624,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 3.969.739,88",,,"R$ 2.980.636,80","R$ 365.325,77","R$ 363.045,74","R$ 353.937,89","R$ 317.989,16","R$ 320.269,19","R$ 320.269,19","R$ 305.788,15","R$ 305.788,15","R$ 305.788,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 989.103,08","R$ 989.103,08","R$ 979.995,23"
MAC,628,Obrigações Patronais,1500,"R$ 878.427,00",,,"R$ 662.637,30","R$ 79.521,73","R$ 79.521,73","R$ 0,00","R$ 68.617,10","R$ 68.617,10","R$ 79.808,81","R$ 67.650,87","R$ 67.650,87","R$ 68.330,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 215.789,70","R$ 215.789,70","R$ 148.138,83"
MAC,631,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 1.206.741,68",,,"R$ 1.206.741,68","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,634,Indenizações e Restituições Trabalhistas,1500,"R$ 32.384,00",,,"R$ 32.384,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,635,Contribuições,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,636,Diárias - Pessoal Civil,1500,"R$ 173.261,00",,,"R$ 103.256,30","R$ 69.932,44","R$ 2.318,33","R$ 1.844,52","R$ 0,00","R$ 13.644,17","R$ 13.489,30","R$ 72,26","R$ 18.321,89","R$ 13.925,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 70.004,70","R$ 34.284,39","R$ 29.258,95"
MAC,638,Materiais de Consumo,1500,"R$ 896.060,00",,,"R$ 746.453,62","R$ 69.171,85","R$ 305,84","R$ 3,67","R$ 51.348,39","R$ 30.510,96","R$ 658,17","R$ 29.086,14","R$ 87.602,77","R$ 8.160,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 149.606,38","R$ 118.419,57","R$ 8.822,37"
MAC,641,Outras Despesas de Pessoal decorrentes de Contratos,1500,"R$ 4.400.000,00",,,"R$ 3.008.200,00","R$ 1.391.800,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 317.330,40","R$ 117.330,40","R$ 0,00","R$ 326.917,80","R$ 203.923,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.391.800,00","R$ 644.248,20","R$ 321.253,41"
MAC,642,Serviços de Terceiro PF,1500,"R$ 1.507,00","R$ 25.000,00",,"R$ 18.107,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 8.400,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.100,00","R$ 31,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.400,00","R$ 2.100,00","R$ 31,50"
MAC,645,Serviços de Terceiros PJ,1500,"R$ 2.420.000,00",,"R$ 25.000,00","R$ 1.818.370,36","R$ 310.224,77","R$ 2.565,57","R$ 1.515,55","R$ 220.436,78","R$ 86.271,23","R$ 43.689,62","R$ 45.968,09","R$ 109.481,71","R$ 52.405,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 576.629,64","R$ 198.318,51","R$ 97.610,86"
MAC,648,Outros Auxílios  financeiros PF,1500,"R$ 305.195,00",,,"R$ 172.991,67","R$ 45.503,33","R$ 45.503,33","R$ 45.248,33","R$ 43.350,00","R$ 43.350,00","R$ 43.350,00","R$ 43.350,00","R$ 43.350,00","R$ 43.350,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 132.203,33","R$ 132.203,33","R$ 131.948,33"
MAC,622,Contratação por tempo Determinado,1600,"R$ 55.000,00",,,"R$ 55.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,625,Vencimentos e Vantagens Fixas - Pessoal Civil,1600,"R$ 110.000,00",,,"R$ 110.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,629,Obrigações Patronais,1600,"R$ 66.000,00",,"R$ 48.000,00","R$ 18.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,632,Outras Despesas Variáveis - Pessoal Civil,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,637,Diárias - Pessoal Civil,1600,"R$ 2.200,00",,,"R$ 2.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,639,Materiais de Consumo,1600,"R$ 682,00","R$ 107.000,00",,"R$ 35.955,88","R$ 0,00","R$ 0,00","R$ 0,00","R$ 13.157,38","R$ 0,00","R$ 0,00","R$ 58.568,74","R$ 7.291,90","R$ 4.553,97",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 71.726,12","R$ 7.291,90","R$ 4.553,97"
MAC,643,Serviços de Terceiro PF,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,646,Serviços de Terceiros PJ,1600,"R$ 16.500,00","R$ 101.000,00",,"R$ 5.772,78","R$ 0,00","R$ 0,00","R$ 0,00","R$ 100.877,37","R$ 11.901,12","R$ 499,84","R$ 10.849,85","R$ 49.947,53","R$ 47.097,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 111.727,22","R$ 61.848,65","R$ 47.597,06"
MAC,649,Auxílio-Alimentação,1600,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,626,Vencimentos e Vantagens Fixas - Pessoal Civil,1605,"R$ 20.000,00","R$ 21.000,00",,"R$ 172,68","R$ 15.218,18","R$ 13.768,82","R$ 13.768,82","R$ 13.768,92","R$ 15.218,28","R$ 15.218,28","R$ 11.840,22","R$ 11.840,22","R$ 11.840,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 40.827,32","R$ 40.827,32","R$ 40.827,32"
MAC,623,Contratação por tempo Determinado,1621,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,627,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,630,Obrigações Patronais,1621,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,633,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,640,Materiais de Consumo,1621,"R$ 418,00","R$ 2.000,00",,"R$ 2.418,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,644,Serviços de Terceiro PF,1621,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,647,Serviços de Terceiros PJ,1621,"R$ 647.889,00",,,"R$ 569.520,20","R$ 77.968,80","R$ 3.339,36","R$ 160,29","R$ 0,00","R$ 11.734,78","R$ 14.913,85","R$ 400,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 78.368,80","R$ 15.074,14","R$ 15.074,14"
MAC,650,Auxílio-Alimentação,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,1036,Materiais de Consumo,2621,"R$ 0,00","R$ 144.830,00",,"R$ 135.685,63","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 9.144,37","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.144,37","R$ 0,00","R$ 0,00"
MAC,651,Contratação por tempo Determinado,1500,"R$ 170.731,00",,,"R$ 170.731,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,654,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 630.993,00",,,"R$ 514.815,04","R$ 48.345,25","R$ 48.345,25","R$ 48.345,25","R$ 22.354,25","R$ 22.354,25","R$ 22.354,25","R$ 45.478,46","R$ 45.478,46","R$ 45.478,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 116.177,96","R$ 116.177,96","R$ 116.177,96"
MAC,658,Obrigações Patronais,1500,"R$ 181.258,00",,,"R$ 120.409,12","R$ 19.848,08","R$ 19.848,08","R$ 0,00","R$ 21.136,63","R$ 21.136,63","R$ 19.864,79","R$ 19.864,17","R$ 19.864,17","R$ 21.141,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 60.848,88","R$ 60.848,88","R$ 41.006,10"
MAC,661,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,664,Diárias - Pessoal Civil,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,667,Materiais de Consumo,1500,"R$ 6.182,00",,,"R$ 6.182,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,670,Serviços de Terceiro PF,1500,"R$ 36.872,00",,,"R$ 36.872,00","R$ 8.327,91","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","-R$ 8.327,91","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,673,Serviços de Terceiros PJ,1500,"R$ 2.519,00",,,"R$ 1.519,00","R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 106,73","R$ 106,73","R$ 0,00","R$ 108,27","R$ 108,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.000,00","R$ 215,00","R$ 215,00"
MAC,676,Auxílio-Alimentação,1500,"R$ 37.598,00",,,"R$ 24.848,00","R$ 5.100,00","R$ 5.100,00","R$ 5.100,00","R$ 2.550,00","R$ 2.550,00","R$ 2.550,00","R$ 5.100,00","R$ 5.100,00","R$ 5.100,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.750,00","R$ 12.750,00","R$ 12.750,00"
MAC,652,Contratação por tempo Determinado,1600,"R$ 35.970,00",,,"R$ 35.970,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,655,Vencimentos e Vantagens Fixas - Pessoal Civil,1600,"R$ 397.441,00",,,"R$ 264.939,34","R$ 31.538,04","R$ 31.538,04","R$ 31.538,04","R$ 65.845,54","R$ 65.845,54","R$ 65.845,54","R$ 35.118,08","R$ 35.118,08","R$ 35.118,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 132.501,66","R$ 132.501,66","R$ 132.501,66"
MAC,659,Obrigações Patronais,1600,"R$ 33.737,00",,,"R$ 33.737,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,662,Outras Despesas Variáveis - Pessoal Civil,1600,"R$ 7.040,00",,,"R$ 7.040,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,665,Diárias - Pessoal Civil,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,668,Materiais de Consumo,1600,"R$ 6.600,00",,,"R$ 6.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
