,,,,,,,,,,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago,Empenhado ,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Toral,Toral
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,221,Diárias - Pessoal Civil,1500,"R$ 4.000,00",,,"R$ 4.000,00","R$ 0,00","R$ 0,00",,"R$ 300,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,223,Serviços de Terceiro PF ,1500,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 21.076,01",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 21.076,01","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,224,Serviços de Terceiros PJ,1500,"R$ 1.000,00",,,"-R$ 20.076,01","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,225,Auxílio-alimentação,1500,"R$ 1.800,00",,,"R$ 1.800,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 24.225,19","R$ 24.225,19","R$ 22.115,20","R$ 22.530,12","R$ 22.530,12","R$ 22.711,80",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 58.334,60","R$ 68.091,74","R$ 64.740,47"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,216,Contratação por tempo Determinado,15001,"R$ 518.000,00",,,"R$ 459.665,40","R$ 11.579,29","R$ 11.579,29","R$ 9.890,60","R$ 9.757,14","R$ 9.757,14","R$ 10.022,87","R$ 21.478,17","R$ 21.478,17","R$ 21.478,17","R$ 46.679,92","R$ 46.679,92","R$ 46.679,92",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 82.966,15","R$ 116.780,91","R$ 116.780,91"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,217,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 2.600.000,00",,,"R$ 2.517.033,85","R$ 14.808,06","R$ 14.808,06","R$ 14.808,06","R$ 33.814,76","R$ 33.814,76","R$ 33.814,76","R$ 3.890,45","R$ 3.890,45","R$ 6.677,88","R$ 8.495,51","R$ 8.495,51","R$ 3.890,45",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 15.527,00","R$ 22.191,37","R$ 13.830,94"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,218,Obrigações Patronais,15001,"R$ 416.000,00",,,"R$ 400.473,00","R$ 3.141,04","R$ 3.141,04",,"R$ 6.664,37","R$ 6.664,37","R$ 3.262,61","R$ 102,12","R$ 102,12","R$ 102,12","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 102,12","R$ 102,12","R$ 102,12"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,219,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 10.000,00",,,"R$ 9.897,88","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,220,Indenizações e Restituições Trabalhistas,15001,"R$ 200.000,00",,"R$ 3.502,77","R$ 196.497,23","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 62.370,00","R$ 150.735,30","R$ 159.062,10","R$ 976,45","R$ 7.205,85","R$ 3.600,35",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 253.177,35","R$ 192.695,45","R$ 188.723,45"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,222,Materiais de Consumo,15001,"R$ 480.000,00",,,"R$ 226.822,65","R$ 189.830,90","R$ 0,00",,"R$ 6.488,00","R$ 34.754,30","R$ 26.061,00","R$ 7.955,43","R$ 8.185,55","R$ 9.944,21","R$ 23.399,62","R$ 29.844,44","R$ 12.476,94",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 38.889,05","R$ 40.841,98","R$ 23.016,98"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,224,Serviços de Terceiros PJ,15001,"R$ 60.000,00",,,"R$ 21.110,95","R$ 7.534,00","R$ 0,00",,"R$ 14.089,00","R$ 2.811,99","R$ 595,83","R$ 2.462,17","R$ 2.462,17","R$ 2.462,17","R$ 3.823,16","R$ 3.823,16","R$ 3.823,16",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.320,33","R$ 9.520,33","R$ 9.520,33"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,225,Auxílio-alimentação,15001,"R$ 53.000,00",,,"R$ 45.679,67","R$ 1.035,00","R$ 1.035,00","R$ 1.035,00","R$ 2.200,00","R$ 2.200,00","R$ 2.200,00","R$ 0,00",,,"R$ 357.663,78",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 357.663,78","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,226,Equipamentos e Materiais Permanentes ,15001,"R$ 5.000,00",,,"-R$ 352.663,78","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 19.580,25","R$ 28.815,25","R$ 26.814,41","R$ 2.802,00","R$ 2.802,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 39.789,66","R$ 31.617,25","R$ 31.617,25"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,222,Materiais de Consumo,1550,"R$ 100.000,00",,"R$ 2.156,00","R$ 58.054,34","R$ 12.975,25","R$ 0,00",,"R$ 15.840,00","R$ 9.235,00",,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 86.933,59","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.272,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",227,Materiais de Consumo,1500,"R$ 200.000,00",,,"R$ 113.066,41","R$ 86.933,59","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 61.993,80","R$ 61.993,80","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 145.935,93","R$ 61.993,80","R$ 61.993,80"
Ensino Fundamental,2.272,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",227,Materiais de Consumo,1550,"R$ 150.000,00",,,"R$ 4.064,07","R$ 145.935,93","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,230,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 113.000,00",,,"R$ 113.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,"R$ 421,81","R$ 151,13","R$ 151,13",,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 174,20","R$ 596,01","R$ 444,88"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,231,Obrigações Patronais,1500,"R$ 18.000,00",,,"R$ 17.825,80","R$ 23,07","R$ 23,07",,"R$ 421,81","R$ 421,81","R$ 23,07","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,232,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,"R$ 175,92","R$ 285,55","R$ 285,55","R$ 285,55",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.788,32","R$ 30.971,76","R$ 30.971,76"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,233,Indenizações e Restituições Trabalhistas,1500,"R$ 1.000,00","R$ 29.686,21",,"R$ 25.897,89","R$ 4.502,77","R$ 4.502,77",,"R$ 26.183,44","R$ 26.183,44","R$ 30.510,29","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.014,20","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,235,Materiais de Consumo,1500,"R$ 3.000,00",,,"R$ 1.985,80","R$ 1.014,20","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,237,Serviços de Terceiros PJ,1500,"R$ 20.000,00",,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,238,Auxílio-alimentação,1500,"R$ 1.800,00",,,"R$ 1.800,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 253,04","R$ 253,04","R$ 1.383,42","R$ 1.917,80","R$ 1.917,80","R$ 1.725,72",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.036,23","R$ 13.040,38","R$ 12.811,39"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,229,Contratação por tempo Determinado,15001,"R$ 350.000,00",,,"R$ 344.963,77","R$ 2.865,39","R$ 2.865,39","R$ 2.447,50","R$ 8.004,15","R$ 8.004,15","R$ 7.254,75","R$ 6.046,62","R$ 6.046,62","R$ 5.940,08","R$ 10.730,38","R$ 10.730,38","R$ 10.836,92",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 64.826,68","R$ 152.562,36","R$ 152.562,36"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,230,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 1.400.000,00",,,"R$ 1.335.173,32","R$ 48.049,68","R$ 48.049,68","R$ 47.924,73","R$ 87.735,68","R$ 87.735,68","R$ 87.860,63","R$ 1.032,40","R$ 1.032,40","R$ 15.881,41","R$ 1.723,89","R$ 1.723,89","R$ 1.167,48",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.405,76","R$ 28.552,83","R$ 26.964,02"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,231,Obrigações Patronais,15001,"R$ 170.000,00",,,"R$ 157.594,24","R$ 9.649,47","R$ 9.649,47","R$ 202,62","R$ 16.147,07","R$ 16.147,07","R$ 9.712,51","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 492,02","R$ 492,02"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,232,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 7.000,00",,,"R$ 7.000,00","R$ 0,00","R$ 0,00",,"R$ 492,02","R$ 492,02","R$ 492,02","R$ 0,00",,,"R$ 29.056,40","R$ 29.056,40",,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 29.056,40","R$ 29.056,40","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,233,Indenizações e Restituições Trabalhistas,15001,"R$ 150.000,00",,"R$ 26.539,24","R$ 94.404,36","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,234,Diárias - Pessoal Civil,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 25.812,00","R$ 74.226,80","R$ 80.764,10","R$ 15.770,07","R$ 1.990,25","R$ 2.083,75",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 120.975,32","R$ 82.847,85","R$ 82.847,85"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,235,Materiais de Consumo,15001,"R$ 200.000,00",,,"R$ 79.024,68","R$ 79.393,25","R$ 0,00",,"R$ 6.860,65","R$ 6.630,80",,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,236,Serviços de Terceiro PF ,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 2.919,73","R$ 3.580,69","R$ 23.126,47","R$ 22.866,38","R$ 11.276,63",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 27.020,47","R$ 26.745,56","R$ 15.155,81"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,237,Serviços de Terceiros PJ,15001,"R$ 0,00","R$ 20.000,00",,"-R$ 7.020,47","R$ 3.894,00","R$ 0,00",,"R$ 3.800,00","R$ 959,45","R$ 298,49","R$ 539,99","R$ 539,99","R$ 539,99","R$ 1.020,00","R$ 1.020,00","R$ 1.020,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.559,99","R$ 10.256,92","R$ 10.256,92"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,238,Auxílio-alimentação,15001,"R$ 42.000,00",,,"R$ 37.440,01","R$ 3.000,00","R$ 3.000,00","R$ 3.000,00","R$ 5.696,93","R$ 5.696,93","R$ 5.696,93","R$ 0,00","R$ 2.310,03","R$ 150,04","R$ 141.491,28",,"R$ 2.159,99",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 150.158,27","R$ 8.170,03","R$ 8.170,03"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,239,Equipamentos e Materiais Permanentes ,15001,"R$ 10.000,00",,,"-R$ 140.158,27","R$ 8.666,99","R$ 0,00",,"R$ 150,04","R$ 5.860,00","R$ 5.860,00","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 99.852,17","R$ 0,00","R$ 0,00"
Educação Infantil ,2.274,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",240,Materiais de Consumo,1500,"R$ 205.000,00",,,"R$ 105.147,83","R$ 99.852,17","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 39.996,00","R$ 39.996,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 59.442,31","R$ 39.996,00","R$ 39.996,00"
Educação Infantil ,2.274,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",240,Materiais de Consumo,1550,"R$ 60.000,00",,,"R$ 557,69","R$ 59.442,31","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.101,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,245,Obras e Instalações ,15403,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 2.869,99","R$ 5.808,88","R$ 0,00",,"R$ 2.869,99",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.376,99","R$ 8.729,99","R$ 8.729,99"
Ensino Fundamental,1.101,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,246,Equipamentos e Materiais Permanentes ,15403,"R$ 30.000,00",,,"R$ 20.623,01","R$ 9.376,99","R$ 0,00",,"R$ 0,00","R$ 5.860,00","R$ 51,12","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,1.102,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,255,Obras e Instalações ,15403,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,1.102,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,256,Equipamentos e Materiais Permanentes ,15403,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00","R$ 676,90","R$ 4.050,00","R$ 0,00",,"R$ 676,90",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.978,36","R$ 4.726,90","R$ 4.726,90"
Educação Infantil ,2.226,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,257,Materiais de Consumo,15403,"R$ 100.000,00",,,"R$ 85.021,64","R$ 14.978,36","R$ 0,00",,"R$ 0,00","R$ 4.050,00",,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,2.226,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,258,Serviços de Terceiros PJ,15403,"R$ 30.000,00",,,,,"R$ 0,00",,"R$ 0,00",,,"R$ 2.867,58","R$ 2.867,58","R$ 2.867,58","R$ 14.228,18","R$ 14.228,18","R$ 14.228,18",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 22.345,76","R$ 28.497,13","R$ 28.497,13"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,264,Auxílio-alimentação,15403,"R$ 120.600,00",,,"R$ 98.254,24","R$ 5.250,00","R$ 5.250,00","R$ 5.250,00","R$ 6.151,37","R$ 6.151,37","R$ 6.151,37","R$ 33.296,81","R$ 33.296,81","R$ 31.416,35","R$ 37.041,04","R$ 37.041,04","R$ 36.386,43",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 70.337,85","R$ 90.734,70","R$ 85.224,99"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,259,Contratação por tempo Determinado,15407,"R$ 800.000,00",,,"R$ 729.662,15","R$ 0,00","R$ 0,00",,"R$ 20.396,85","R$ 20.396,85","R$ 17.422,21","R$ 38.190,32","R$ 38.190,32","R$ 38.190,32","R$ 327.075,45","R$ 327.075,45","R$ 327.075,45",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 595.172,36","R$ 835.567,19","R$ 835.567,19"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,260,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 3.500.000,00",,,"R$ 2.904.827,64","R$ 229.906,59","R$ 229.906,59","R$ 229.906,59","R$ 240.394,83","R$ 240.394,83","R$ 240.394,83","R$ 6.520,54","R$ 6.520,54","R$ 41.183,28","R$ 58.767,29","R$ 58.767,29","R$ 7.227,46",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 104.872,29","R$ 146.154,63","R$ 88.197,82"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,261,Obrigações Patronais,15407,"R$ 800.000,00",,,"R$ 695.127,71","R$ 39.584,46","R$ 39.584,46","R$ 472,79","R$ 41.282,34","R$ 41.282,34","R$ 39.314,29","R$ 0,00",,,"R$ 2.255,28","R$ 2.255,28","R$ 2.255,28",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.255,28","R$ 2.255,28","R$ 2.255,28"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,262,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 10.000,00",,,"R$ 7.744,72","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,263,Indenizações e Restituições Trabalhistas,15407,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 12.624,26","R$ 12.624,26","R$ 12.624,26","R$ 600,00","R$ 600,00","R$ 600,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.224,26","R$ 13.224,26","R$ 13.224,26"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,264,Auxílio-alimentação,25403,"R$ 120.600,00",,,"R$ 107.375,74",,"R$ 0,00",,,,,"R$ 293.756,23","R$ 293.756,23","R$ 293.756,23","R$ 7.332,11","R$ 7.332,11","R$ 7.332,11",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 301.088,34","R$ 301.088,34","R$ 301.088,34"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,260,Vencimentos e Vantagens Fixas - Pessoal Civil,25407,"R$ 0,00",,,"-R$ 301.088,34",,"R$ 0,00",,,,,"R$ 51.419,29","R$ 51.419,29","R$ 540,32","R$ 1.281,21","R$ 1.281,21","R$ 50.878,97",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 52.700,50","R$ 52.700,50","R$ 51.419,29"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,261,Obrigações Patronais,25407,"R$ 0,00","R$ 52.997,90",,"R$ 297,40",,"R$ 0,00",,,,,"R$ 2.041,77","R$ 2.041,77","R$ 2.041,77","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.041,77","R$ 2.041,77","R$ 2.041,77"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,262,Outras Despesas Variáveis - Pessoal Civil,25407,"R$ 0,00","R$ 2.600,00",,"R$ 558,23",,"R$ 0,00",,,,,"R$ 26.946,20","R$ 26.946,20","R$ 26.946,20","R$ 26.311,14","R$ 26.311,14","R$ 26.311,14",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 64.307,34","R$ 80.017,34","R$ 80.017,34"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,252,Auxílio-alimentação,15403,"R$ 100.000,00",,,"R$ 35.692,66","R$ 11.050,00","R$ 11.050,00","R$ 11.050,00","R$ 15.710,00","R$ 15.710,00","R$ 15.710,00","R$ 116.845,65","R$ 116.845,65","R$ 109.933,97","R$ 118.995,88","R$ 118.995,88","R$ 118.348,09",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 235.841,53","R$ 305.294,24","R$ 287.605,93"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,247,Contratação por tempo Determinado,15407,"R$ 800.000,00",,,"R$ 564.158,47","R$ 0,00",,,"R$ 69.452,71","R$ 69.452,71","R$ 59.323,87","R$ 611.686,08","R$ 611.686,08","R$ 611.686,08","R$ 617.089,21","R$ 617.089,21","R$ 617.089,21",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.671.399,33","R$ 2.196.064,51","R$ 2.196.064,51"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,248,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 5.900.000,00",,,"R$ 4.228.600,67","R$ 442.624,04","R$ 442.624,04","R$ 442.624,04","R$ 524.665,18","R$ 524.665,18","R$ 524.665,18","R$ 109.691,05","R$ 109.691,05","R$ 91.567,09","R$ 113.019,45","R$ 113.019,45","R$ 109.691,05",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 300.354,42","R$ 391.853,97","R$ 278.902,06"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,249,Obrigações Patronais,15407,"R$ 800.000,00",,,"R$ 499.645,58","R$ 77.643,92","R$ 77.643,92","R$ 2.350,45","R$ 91.499,55","R$ 91.499,55","R$ 75.293,47","R$ 4.347,92","R$ 4.347,92","R$ 4.347,92","R$ 4.486,96","R$ 4.486,96","R$ 4.486,96",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.025,55","R$ 11.379,67","R$ 11.379,67"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,250,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 6.000,00",,,"-R$ 4.025,55","R$ 1.190,67","R$ 1.190,67","R$ 1.190,67","R$ 1.354,12","R$ 1.354,12","R$ 1.354,12","R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,251,Indenizações e Restituições Trabalhistas,15407,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00",,"R$ 0,00",,,"R$ 0,00",,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
