,,,,,,,,,,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago
Categoria ,Código AT,Atividade ,Elemento,Ficha,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Indenizações e Restituições Trabalhistas,446,1500,"R$ 20.000,00",,,"R$ 16.174,11","R$ 3.193,58","R$ 3.193,58","R$ 3.193,58","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 632,31","R$ 632,31","R$ 632,31",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.825,89","R$ 3.825,89","R$ 3.825,89"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,450,1569,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,449,15001,"R$ 60.000,00",,,"R$ 16.669,26","R$ 19.601,32","R$ 13.826,85","R$ 13.826,85","R$ 7.988,90","R$ 12.803,37","R$ 12.803,37","R$ 15.740,52","R$ 3.446,18","R$ 1.979,70","R$ 0,00","R$ 12.294,34","R$ 13.760,82",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 43.330,74","R$ 42.370,74","R$ 42.370,74"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,448,1500,"R$ 3.000,00",,,"R$ 1,98","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.568,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.568,40","R$ 1.568,40","R$ 1.429,62","R$ 1.429,62","R$ 1.429,62",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.998,02","R$ 2.998,02","R$ 2.998,02"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiro PF,451,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,453,1569,"R$ 200,00",,,"R$ 200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,452,15001,"R$ 40.000,00",,,"R$ 13.654,89","R$ 11.890,00","R$ 1.082,53","R$ 1.082,53","R$ 10.000,00","R$ 1.410,62","R$ 538,31","R$ 2.844,00","R$ 4.561,98","R$ 2.465,79","R$ 1.611,11","R$ 2.605,81","R$ 4.059,90",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 26.345,11","R$ 9.660,94","R$ 8.146,53"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,454,15001,"R$ 15.000,00",,,"R$ 14.762,71","R$ 237,29","R$ 237,29","R$ 237,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 237,29","R$ 237,29","R$ 237,29"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,457,1570,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,456,1569,"R$ 1.700,00",,,"R$ 1.700,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,455,15001,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,458,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Vencimentos e Vantagens Fixas - Pessoal Civil,459,15001,"R$ 165.000,00",,,"R$ 165.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obras e Instalações,460,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Outras Despesas Variáveis - Pessoal Civil,461,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Indenizações e Restituições Trabalhistas,462,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,463,15001,"R$ 27.600,00","R$ 4.000,00",,"R$ 59,29","R$ 14.081,72","R$ 8.062,93","R$ 8.062,93","R$ 10.388,17","R$ 15.977,64","R$ 15.977,64","R$ 7.070,82","R$ 2.852,24","R$ 2.060,46","R$ 0,00","R$ 4.647,90","R$ 5.439,68",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 31.540,71","R$ 31.540,71","R$ 31.540,71"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiro PF,464,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,465,15001,"R$ 36.000,00",,,"R$ 1.315,56","R$ 13.040,00","R$ 6.012,36","R$ 872,85","R$ 11.444,44","R$ 6.014,16","R$ 5.322,86","R$ 10.200,00","R$ 5.775,47","R$ 5.992,93","R$ 0,00","R$ 5.730,32","R$ 5.768,14",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 34.684,44","R$ 23.532,31","R$ 17.956,78"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,466,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.029,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,467,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,468,15407,"R$ 242.000,00",,,"R$ 130.669,70","R$ 5.532,32","R$ 5.532,32","R$ 4.683,72","R$ 27.662,83","R$ 27.662,83","R$ 25.270,80","R$ 42.031,57","R$ 42.031,57","R$ 40.306,54","R$ 36.103,58","R$ 36.103,58","R$ 36.516,97",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 111.330,30","R$ 111.330,30","R$ 106.778,03"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Vencimentos e Vantagens Fixas - Pessoal Civil,469,15407,"R$ 310.000,00",,,"R$ 117.817,60","R$ 26.391,07","R$ 26.391,07","R$ 26.391,07","R$ 50.745,62","R$ 50.745,62","R$ 50.745,62","R$ 66.448,14","R$ 66.448,14","R$ 66.448,14","R$ 48.597,57","R$ 48.597,57","R$ 48.597,57",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 192.182,40","R$ 192.182,40","R$ 192.182,40"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Patronais,470,15407,"R$ 100.000,00",,"R$ 5.663,17","R$ 64.317,95","R$ 4.177,19","R$ 4.177,19","R$ 0,00","R$ 7.720,57","R$ 7.720,57","R$ 4.177,19","R$ 10.035,97","R$ 10.035,97","R$ 7.788,11","R$ 8.085,15","R$ 8.085,15","R$ 10.035,97",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 30.018,88","R$ 30.018,88","R$ 22.001,27"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Outras Despesas Variáveis - Pessoal Civil,471,15407,"R$ 10.000,00",,"R$ 5.663,17","R$ 4.336,83","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,472,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.108,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,473,15403,"R$ 45.000,00",,,"R$ 25.645,39","R$ 2.103,00","R$ 2.103,00","R$ 2.103,00","R$ 5.650,06","R$ 5.650,06","R$ 5.650,06","R$ 5.888,40","R$ 5.888,40","R$ 5.888,40","R$ 5.713,15","R$ 5.713,15","R$ 5.713,15",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 19.354,61","R$ 19.354,61","R$ 19.354,61"
Educação Infantil,2.109,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,474,15407,"R$ 100.000,00",,,"R$ 42.653,52","R$ 0,00","R$ 0,00","R$ 0,00","R$ 17.960,78","R$ 17.960,78","R$ 15.416,97","R$ 19.708,45","R$ 19.708,45","R$ 19.460,94","R$ 19.677,25","R$ 19.677,25","R$ 19.623,87",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 57.346,48","R$ 57.346,48","R$ 54.501,78"
Educação Infantil,2.109,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Vencimentos e Vantagens Fixas - Pessoal Civil,475,15407,"R$ 250.000,00",,,"R$ 102.981,03","R$ 9.226,41","R$ 9.226,41","R$ 9.226,41","R$ 44.155,79","R$ 44.155,79","R$ 44.155,79","R$ 46.751,55","R$ 46.751,55","R$ 46.751,55","R$ 46.885,22","R$ 46.885,22","R$ 46.885,22",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 147.018,97","R$ 147.018,97","R$ 147.018,97"
Educação Infantil,2.109,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Patronais,476,15407,"R$ 40.000,00",,,"R$ 15.554,32","R$ 1.522,36","R$ 1.522,36","R$ 0,00","R$ 7.285,71","R$ 7.285,71","R$ 1.522,36","R$ 7.714,01","R$ 7.714,01","R$ 7.285,71","R$ 7.923,60","R$ 7.923,60","R$ 7.714,01",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 24.445,68","R$ 24.445,68","R$ 16.522,08"
Educação Infantil,2.109,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Outras Despesas Variáveis - Pessoal Civil,477,15407,"R$ 5.000,00",,"R$ 3.657,12","R$ 1.342,88","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.109,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,478,15403,"R$ 15.000,00",,,"R$ 7.905,88","R$ 420,60","R$ 420,60","R$ 420,60","R$ 2.046,92","R$ 2.046,92","R$ 2.046,92","R$ 2.313,30","R$ 2.313,30","R$ 2.313,30","R$ 2.313,30","R$ 2.313,30","R$ 2.313,30",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.094,12","R$ 7.094,12","R$ 7.094,12"
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
