,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Toral,Toral
Ensino Fundamental,2.106,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,259,Materiais de Consumo,15403,"R$ 173.899,00",,,"R$ 173.899,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.106,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,260,Serviços de Terceiro PF,15403,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.106,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,261,Serviços de Terceiros PJ,15403,"R$ 55.000,00",,,"R$ 55.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.106,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,262,Auxílio-alimentação,15403,"R$ 22.000,00",,,"R$ 18.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.700,00","R$ 1.700,00","R$ 1.700,00","R$ 1.700,00","R$ 1.700,00","R$ 1.700,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.400,00","R$ 3.400,00","R$ 3.400,00"
Educação Infantil,2.133,PROFISSIONAIS DA EDUCACAO,275,Auxílio-alimentação,15403,"R$ 240.306,00",,,"R$ 17.747,66","R$ 39.950,00","R$ 39.950,00","R$ 39.950,00","R$ 49.980,00","R$ 49.980,00","R$ 49.980,00","R$ 65.308,34","R$ 65.308,34","R$ 65.308,34","R$ 67.320,00","R$ 67.320,00","R$ 67.320,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 222.558,34","R$ 222.558,34","R$ 222.558,34"
Educação Infantil,2.133,PROFISSIONAIS DA EDUCACAO,271,Contratação por tempo Determinado,15407,"R$ 329.252,00",,,"R$ 246.697,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 22.990,35","R$ 22.990,35","R$ 22.990,35","R$ 28.970,76","R$ 28.970,76","R$ 28.970,76","R$ 30.593,08","R$ 30.593,08","R$ 30.593,08",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 82.554,19","R$ 82.554,19","R$ 82.554,19"
Educação Infantil,2.133,PROFISSIONAIS DA EDUCACAO,272,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 2.157.199,00",,,"R$ 1.332.690,25","R$ 179.193,64","R$ 179.193,64","R$ 179.193,64","R$ 199.895,86","R$ 199.895,86","R$ 199.895,86","R$ 278.961,61","R$ 278.961,61","R$ 278.961,61","R$ 166.457,64","R$ 166.457,64","R$ 166.457,64",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 824.508,75","R$ 824.508,75","R$ 824.508,75"
Educação Infantil,2.133,PROFISSIONAIS DA EDUCACAO,273,Obrigações Patronais,15407,"R$ 595.650,00",,,"R$ 357.915,88","R$ 42.876,77","R$ 42.876,77","R$ 2.653,34","R$ 50.395,03","R$ 50.395,03","R$ 40.465,19","R$ 70.725,21","R$ 70.725,21","R$ 50.355,89","R$ 73.737,11","R$ 73.737,11","R$ 70.725,21",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 237.734,12","R$ 237.734,12","R$ 164.199,63"
Educação Infantil,2.133,PROFISSIONAIS DA EDUCACAO,274,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 70.741,00",,,"R$ 70.741,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.074,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,1052,Vencimentos e Vantagens Fixas - Pessoal Civil,1546,,"R$ 25.694,62",,"R$ 0,00",,,,,,,,,,"R$ 25.694,62","R$ 25.694,62","R$ 25.694,62",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 25.694,62","R$ 25.694,62","R$ 25.694,62"
Educação Infantil,2.074,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,1051,Vencimentos e Vantagens Fixas - Pessoal Civil,1546,,"R$ 88.360,22",,"R$ 0,00",,,,,,,,,,"R$ 88.360,22","R$ 88.360,22","R$ 88.360,22",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 88.360,22","R$ 88.360,22","R$ 88.360,22"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,276,Contratação por tempo Determinado,15403,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,277,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 55.000,00",,,"R$ 55.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,278,Obrigações Patronais,15403,"R$ 2.354,00",,,"R$ 2.354,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,279,Outras Despesas Variáveis - Pessoal Civil,15403,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,280,Diárias - Pessoal Civil,15403,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,281,Materiais de Consumo,15403,"R$ 52.800,00",,,"R$ 12.624,00","R$ 40.176,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 34.344,00","R$ 34.344,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 40.176,00","R$ 34.344,00","R$ 34.344,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,282,Serviços de Terceiro PF,15403,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,283,Serviços de Terceiros PJ,15403,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.134,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,284,Auxílio-alimentação,15403,"R$ 3.641,00",,,"R$ 3.641,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,5,ACEC-ASSOCIACAO CASSIENSE DE EDUCACAO E CULTURA,286,Subvenções Sociais,1500,"R$ 660.000,00",,,"R$ 160.000,00","R$ 500.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 60.000,00","R$ 60.000,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 500.000,00","R$ 60.000,00","R$ 60.000,00"
Ensino Geral,1.097,AMPLIACAO E REFORMA DO CENTRO EDUC. HEITOR COMBAT,285,Obras e Instalações,1570,"R$ 55.000,00",,,"R$ 55.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.061,MANUTENÇÃO DA MERENDA ESCOLAR,287,Materiais de Consumo,1500,"R$ 66.000,00",,,"R$ 66.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.061,MANUTENÇÃO DA MERENDA ESCOLAR,288,Serviços de Terceiro PF,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.061,MANUTENÇÃO DA MERENDA ESCOLAR,289,Serviços de Terceiros PJ,1500,"R$ 616,00",,,"R$ 616,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.062,MANUTENÇÃO DA MERENDA ESCOLAR,290,Materiais de Consumo,1550,"R$ 55.000,00","R$ 82.000,00",,"-R$ 81.282,12","R$ 54.086,05","R$ 0,00","R$ 0,00","R$ 56.872,59","R$ 39.564,96","R$ 34.647,93","R$ 47.080,95","R$ 72.199,99","R$ 77.117,02","R$ 60.242,53","R$ 70.784,34","R$ 59.000,40",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 218.282,12","R$ 182.549,29","R$ 170.765,35"
Ensino Geral,2.062,MANUTENÇÃO DA MERENDA ESCOLAR,291,Materiais de Consumo,1552,"R$ 220.000,00",,,"R$ 79.978,38","R$ 6.889,28","R$ 0,00","R$ 0,00","R$ 21.037,02","R$ 6.889,28","R$ 6.889,28","R$ 71.589,45","R$ 24.097,02","R$ 24.097,02","R$ 40.505,87","R$ 85.820,38","R$ 68.305,18",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 140.021,62","R$ 116.806,68","R$ 99.291,48"
Ensino Geral,2.062,MANUTENÇÃO DA MERENDA ESCOLAR,292,Serviços de Terceiro PF,1552,"R$ 2.200,00",,,"R$ 2.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.062,MANUTENÇÃO DA MERENDA ESCOLAR,293,Serviços de Terceiros PJ,1552,"R$ 6.600,00",,,"R$ 6.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.067,MANUTENCAO DOS RECURSOS,297,Materiais de Consumo,1550,"R$ 330.000,00",,,"R$ 330.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.067,MANUTENCAO DOS RECURSOS,298,Serviços de Terceiro PF,1550,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.067,MANUTENCAO DOS RECURSOS,299,Serviços de Terceiros PJ,1550,"R$ 33.000,00",,,"R$ 33.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.067,MANUTENCAO DOS RECURSOS,300,Obras e Instalações,1550,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.067,MANUTENCAO DOS RECURSOS,301,Equipamentos e Materiais Permanentes,1550,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.068,MANUTENCAO DO ENSINO,302,Materiais de Consumo,1570,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.068,MANUTENCAO DO ENSINO,303,Serviços de Terceiro PF,1570,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.068,MANUTENCAO DO ENSINO,304,Serviços de Terceiros PJ,1570,"R$ 33.000,00",,,"R$ 33.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.068,MANUTENCAO DO ENSINO,305,Obras e Instalações,1570,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.068,MANUTENCAO DO ENSINO,306,Equipamentos e Materiais Permanentes,1570,"R$ 21.692,00",,,"R$ 21.692,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.071, AUXILIO A ESTUDANTES DE CURSO SUPERIOR,313,Outros Auxílios  financeiros PF,1500,"R$ 825.000,00",,,"R$ 509.514,42","R$ 80.630,65","R$ 80.630,65","R$ 80.630,65","R$ 70.895,08","R$ 70.895,08","R$ 70.895,08","R$ 79.049,77","R$ 79.049,77","R$ 79.049,77","R$ 84.910,08","R$ 84.731,78","R$ 84.731,78",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 315.485,58","R$ 315.307,28","R$ 315.307,28"
Ensino Geral,2.097,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,307,Contribuições,1551,"R$ 14.300,00",,,"R$ 14.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.097,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,308,Contribuições,1551,"R$ 40.700,00",,,"R$ 40.700,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.125,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,314,Materiais de Consumo,1570,"R$ 124.388,00",,,"R$ 124.388,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.125,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,315,Serviços de Terceiro PF,1570,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.125,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,316,Serviços de Terceiros PJ,1570,"R$ 2.200,00",,,"R$ 2.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.132,MANUTENÇÃO DA MERENDA ESCOLAR,294,Materiais de Consumo,1552,"R$ 55.000,00",,,"R$ 55.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.132,MANUTENÇÃO DA MERENDA ESCOLAR,295,Serviços de Terceiro PF,1552,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.132,MANUTENÇÃO DA MERENDA ESCOLAR,296,Serviços de Terceiros PJ,1552,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Curso Técnico,2.158,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,309,Materiais de Consumo,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Curso Técnico,2.158,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,310,Serviços de Terceiro PF,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Curso Técnico,2.158,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,311,Serviços de Terceiros PJ,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Curso Técnico,2.158,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,312,Outros Auxílios  financeiros PF,1500,"R$ 8.085,00",,,"R$ 8.085,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,2.172,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS DA EDUCAÇÃO,317,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 330.000,00",,,"R$ 330.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,2.172,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS DA EDUCAÇÃO,318,Obrigações Patronais,15001,"R$ 66.000,00",,,"R$ 63.350,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.650,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.650,00","R$ 0,00","R$ 0,00"
Secretaria,2.172,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS DA EDUCAÇÃO,319,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,2.172,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS DA EDUCAÇÃO,320,Diárias - Pessoal Civil,15001,"R$ 4.411,00",,,"R$ 937,20","R$ 530,34","R$ 0,00","R$ 0,00","R$ 2.295,64","R$ 374,30","R$ 374,30","R$ 0,00","R$ 1.928,01","R$ 1.855,75","R$ 647,82","R$ 158,09","R$ 230,35",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.473,80","R$ 2.460,40","R$ 2.460,40"
Secretaria,2.172,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS DA EDUCAÇÃO,321,Materiais de Consumo,15001,"R$ 211.827,00",,,"R$ 196.986,99","R$ 4.541,27","R$ 1.098,39","R$ 0,00","R$ 10.298,74","R$ 9.350,54","R$ 10.448,93","R$ 0,00","R$ 4.391,08","R$ 1.741,08","R$ 0,00","R$ 0,00","R$ 2.650,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.840,01","R$ 14.840,01","R$ 14.840,01"
